id,key,value,type
150965270,is_in,"Santa Clara,California,Calif.,CA,USA",regular
150965270,city,San José,is_in
150965270,country,United States of America,is_in
150965270,county,Santa Clara,is_in
150965270,state,California,is_in
150965270,name,Buena Vista,regular
150965270,note,This area was annexed by San Jose 18 November 2008.,regular
150965270,place,suburb,regular
150965270,wikidata,Q3094060,regular
150965270,wikipedia,"en:Buena Vista, Santa Clara County, California",regular
150967034,ele,107,regular
150967034,name,Creekside Village,regular
150967034,is_in,"Santa Clara,California,Calif.,CA,USA",regular
150967034,place,hamlet,regular
150967034,id,1835172,gnis
150967034,gnis:Class,Populated Place,regular
150967034,gnis:County,Santa Clara,regular
150967034,gnis:ST_num,06,regular
150967034,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150967034,gnis:ST_alpha,CA,regular
150967034,gnis:County_num,085,regular
150970116,ele,72,regular
150970116,name,San Tomas,regular
150970116,is_in,"Santa Clara,California,Calif.,CA,USA",regular
150970116,place,hamlet,regular
150970116,id,1659590,gnis
150970116,gnis:Class,Populated Place,regular
150970116,gnis:County,Santa Clara,regular
150970116,gnis:ST_num,06,regular
150970116,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
150970116,gnis:ST_alpha,CA,regular
150970116,gnis:County_num,085,regular
185982632,created_by,JOSM,regular
189695146,barrier,gate,regular
189709447,highway,traffic_signals,regular
189709447,source,Bing,regular
189709454,highway,traffic_signals,regular
189709454,source,Bing,regular
189709475,highway,traffic_signals,regular
189709486,highway,traffic_signals,regular
206680206,exit_to,Bascom Avenue South,regular
206680206,highway,motorway_junction,regular
206680206,ref,1A,regular
206680206,source,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightysouth.pdf,regular
206680247,highway,traffic_signals,regular
206691786,exit_to,Wolfe Road,regular
206691786,highway,motorway_junction,regular
206691786,ref,10,regular
206691786,source,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightysouth.pdf,regular
240980313,created_by,JOSM,regular
240980323,highway,turning_circle,regular
240983401,created_by,JOSM,regular
240983406,created_by,JOSM,regular
240983408,created_by,JOSM,regular
245917506,highway,crossing,regular
245917506,crossing,zebra,regular
245919603,highway,turning_circle,regular
245919607,highway,traffic_signals,regular
245919608,ref,7,regular
245919608,source,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/87.pdf,regular
245919608,exit_to,Taylor Street,regular
245919608,highway,motorway_junction,regular
245919614,ref,3,regular
245919614,source,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eighteightysouth.pdf,regular
245919614,exit_to,Coleman Avenue;Mineta San Jose International Airport,regular
245919614,highway,motorway_junction,regular
245924860,highway,traffic_signals,regular
246008816,highway,traffic_signals,regular
246008817,ref,6B,regular
246008817,exit_to,Julian Street,regular
246008817,highway,motorway_junction,regular
246438180,highway,traffic_signals,regular
246438202,highway,traffic_signals,regular
246451134,highway,traffic_signals,regular
246451134,traffic_signals,ramp_meter,regular
246480598,ref,1B,regular
246480598,source,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightysouth.pdf,regular
246480598,exit_to,10th Street;11th Street,regular
246480598,highway,motorway_junction,regular
246557207,ref,3B,regular
246557207,source,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightysouth.pdf,regular
246557207,highway,motorway_junction,regular
246557211,highway,crossing,regular
246574426,ref,5,regular
246574426,source,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/87.pdf,regular
246574426,exit_to,I-280,regular
246574426,highway,motorway_junction,regular
246581762,highway,traffic_signals,regular
247385811,highway,traffic_signals,regular
247385812,highway,traffic_signals,regular
247385813,highway,traffic_signals,regular
247385815,created_by,JOSM,regular
247385816,created_by,JOSM,regular
248212505,ref,3,regular
248212505,source,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/87.pdf,regular
248212505,exit_to,Curtner Avenue,regular
248212505,highway,motorway_junction,regular
251390552,highway,traffic_signals,regular
251390554,highway,traffic_signals,regular
255655733,exit_to,De Anza Boulevard,regular
255655733,highway,motorway_junction,regular
255655733,ref,11,regular
255655733,source,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightysouth.pdf,regular
257806365,ref,6,regular
257806365,source,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eightyfivenorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eightyfivesouth.pdf,regular
257806365,exit_to,Almaden Expressway,regular
257806365,highway,motorway_junction,regular
257806440,highway,traffic_signals,regular
257806448,highway,traffic_signals,regular
257806721,ref,6,regular
257806721,source,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eightyfivenorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eightyfivesouth.pdf,regular
257806721,exit_to,Almaden Expressway,regular
257806721,highway,motorway_junction,regular
257883576,ref,7,regular
257883576,source,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightysouth.pdf,regular
257883576,exit_to,Saratoga Avenue;Santa Clara,regular
257883576,highway,motorway_junction,regular
257883727,ref,6,regular
257883727,source,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightysouth.pdf,regular
257883727,exit_to,Winchester Boulevard;Campbell,regular
257883727,highway,motorway_junction,regular
257884185,highway,motorway_junction,regular
257884249,ref,26B,regular
257884249,source,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/17.pdf,regular
257884249,exit_to,I-280 North;Stevens Creek Boulevard,regular
257884249,highway,motorway_junction,regular
257926715,ref,23,regular
257926715,source,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/17.pdf,regular
257926715,exit_to,Camden Avenue;San Tomas Expressway,regular
257926715,highway,motorway_junction,regular
258965243,source,Bing,regular
258965243,highway,traffic_signals,regular
258965393,ref,9,regular
258965393,source,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightysouth.pdf,regular
258965393,exit_to,Stevens Creek Boulevard;Lawrence Expressway,regular
258965393,highway,motorway_junction,regular
258965487,highway,traffic_signals,regular
258965487,source,Bing,regular
258974012,highway,traffic_signals,regular
258981768,source,Yahoo,regular
258981768,highway,traffic_signals,regular
258998915,ref,3B,regular
258998915,source,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/87.pdf,regular
258998915,exit_to,Almaden Expressway,regular
258998915,highway,motorway_junction,regular
258999024,ref,3A,regular
258999024,source,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/87.pdf,regular
258999024,exit_to,Curtner Avenue,regular
258999024,highway,motorway_junction,regular
259043472,highway,traffic_signals,regular
259043584,highway,traffic_signals,regular
261624739,ref,20A,regular
261624739,source,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/17.pdf,regular
261624739,exit_to,East Los Gatos,regular
261624739,highway,motorway_junction,regular
261766795,highway,traffic_signals,regular
261778977,highway,traffic_signals,regular
261778982,highway,crossing,regular
261778982,crossing,zebra,regular
261965133,highway,traffic_signals,regular
262256323,highway,traffic_signals,regular
262598986,highway,turning_circle,regular
262601804,ref,8,regular
262601804,source,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eightyfivenorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/eightyfivesouth.pdf,regular
262601804,exit_to,Camden Avenue,regular
262601804,highway,motorway_junction,regular
262601995,highway,turning_circle,regular
262602039,highway,turning_circle,regular
262602074,highway,turning_circle,regular
262616073,highway,turning_circle,regular
262616290,highway,turning_circle,regular
262616331,highway,turning_circle,regular
262624169,highway,turning_circle,regular
262624204,highway,turning_circle,regular
262624208,highway,turning_circle,regular
262624226,highway,turning_circle,regular
262624240,highway,turning_circle,regular
262624304,highway,turning_circle,regular
262624324,highway,turning_circle,regular
262625623,highway,turning_circle,regular
262659449,highway,traffic_signals,regular
262659455,highway,traffic_signals,regular
262661009,highway,turning_circle,regular
262661391,highway,turning_circle,regular
262983006,highway,traffic_signals,regular
262983006,direction,forward,traffic_signals
262985590,source,Bing,regular
262985590,highway,traffic_signals,regular
262986320,highway,traffic_signals,regular
262986827,highway,traffic_signals,regular
262986831,highway,traffic_signals,regular
262986849,highway,crossing,regular
262987498,highway,crossing,regular
266192550,highway,turning_circle,regular
267608144,noexit,yes,regular
267610331,highway,traffic_signals,regular
267611431,highway,traffic_signals,regular
267612750,highway,turning_circle,regular
267618170,ref,2B,regular
267618170,source,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightynorth.pdf;http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/twoeightysouth.pdf,regular
267618170,exit_to,Vine Street;Almaden Avenue,regular
267618170,highway,motorway_junction,regular
272145315,highway,traffic_signals,regular
273006760,highway,turning_circle,regular
273009624,highway,turning_circle,regular
273011181,highway,turning_circle,regular
278613578,highway,turning_circle,regular
279688339,ref,26A,regular
279688339,source,http://www.dot.ca.gov/hq/traffops/signtech/calnexus/pdf/17.pdf,regular
279688339,exit_to,I-280 South;Downtown San Jose,regular
279688339,highway,motorway_junction,regular
279689622,highway,motorway_junction,regular
279690369,highway,motorway_junction,regular
281149293,highway,traffic_signals,regular
281149294,highway,traffic_signals,regular
281149295,highway,traffic_signals,regular
281149296,highway,traffic_signals,regular
281196470,amenity,bicycle_parking,regular
281196470,capacity,28,regular
281198220,entrance,main,regular
281366186,highway,turning_circle,regular
281366187,highway,turning_circle,regular
281445158,highway,turning_circle,regular
281446692,highway,crossing,regular
281446692,crossing,zebra,regular
